question_title,question_detail,question_time,question_follower_num,ans,ans_time,ans_upvote_num,ans_collect_num,ans_comment_num,author_follower_num,author_followee_num,author_upvote_num,author_thank_num,author_answer_num,author_question_num,author_post_num,author_name
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,我！有！生！之！年！要！和！天！蝎！男！談！一！場！戀！愛！<br>不多說，我是巨蟹女。<br><br><br>～～～～～～～～～～～～～～～～～～～～<br>夢想還是要有的，萬一實現了呢(●—●)<br>和天蝎熱戀中的巨蟹就像這樣的(❁´◡`❁)*✲ﾟ*<br>巨蟹和天蝎的微妙吸引，大家都感受感受，欲罷不能，欲拒還迎(ღ♡‿♡ღ),1470763573,3,0,12,57,98,848,206,46,1,0,矣瑞
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,喜歡一個人的特征呢？？？,1366771053,2,0,15,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天蝎座遇到自己喜歡的人，很瘋狂的<br>當然，要是天蝎座不喜歡的，別人卻還粘著天蝎，天蝎會非常冷，非常傷人，到了令人髮指的地步<br>總之，得看天蝎喜歡不喜歡,1427963388,2,0,1,1,0,7,9,24,9,0,顏晴空
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,先說一個XXOO問題，一直信奉天蝎男是XXOO TOP1 直到我遇到了另外某個星座… 回頭想想天蝎的技巧簡直爛。 <br><br>天蝎男給我的感覺是 一開始火熱，之後就是賤。 一開始很認真對待你，噓寒問暖，可以都十一點了還說隔著異地陪你走到家一類的。 <br><br>但隔了不到兩個月就開始暴露出他們的真實面目。很多天蝎男都自我感覺特別良好，特特別別良好，用一句話形容就是：坐上來，自己動。 <br><br>遇到過兩個天蝎，一個快30，還沒結婚，自己還說30了事業也沒立，本來很同情，結果後來發現他是一個liar，到現在對待感情依然花天酒地。 <br><br>另外一個是小天蝎，和一些同齡人比起來，雖然能力不錯… 可是在相處方面非常不成熟。明明是追求者，沒過多久自我感覺良好轉換成被追求者。<br><br>寫到這裡只想說別把天蝎想太好，完全是過譽。 男男女女都是演甄嬛傳能手。,1469546214,2,0,4,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,簡直可怕，這輩子不靠近天蝎男了。,1453706365,2,0,0,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,冷？？？exo me？？？<br><br><br>我家那個永遠在“我要抱抱”、“親親嘛就一下”..所有獨處的時間就都要親親抱抱（有人在會好害羞(｡-_-｡)）。抱的時候有時候會很用力像要勒死你、親的時候有時也會用力咬痛你。<br><br>男票差不多也是男神一些的類型但是我完全feel不到、比狗還粘人的人我怎麼信他霸道總裁？？不過據追她的女生說很虐好高冷…我特麽簡直要求他高冷一點啊！！！<br><br><br>ps、在下魔羯女。<br><br><br>哦、剛剛他粘過來說“但是人家對你冷不起來嘛”..<br>我只能說這比“我不愛你了”還讓我害怕啊！,1470710477,1,1,1,1,0,5,2,7,0,0,貓柳春眠
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,報複心強,1454994299,1,0,0,1,1,2,2,2,0,0,sunnysunny
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,首先我就是一個天蝎男，我感覺不能用詭異來形容天蝎，應該用高冷，傲嬌才對，天蝎的往往在某一領域很擅長，很牛逼，造成她們很驕傲，但他們又不屑給你回答。形象就是冷酷 。,1454480896,1,0,7,1,5,1,1,3,1,0,七庼
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天蝎男真的是變幻不定，神秘莫測。說說我的血淚史吧，我是金牛女，他是我的初戀，我一心一意全心全意對他，我們異地，所以不能經常見面。我性格本來就不粘人，而且他工作太忙了，想跟他打個電話說說話的時候，他總是沒接，說是在跟客戶談項目，久而久之，就不想打了。但是到後來他竟然說覺得我並不在乎他，想分手。我知道大家要說他在外面有女人了，我也總是疑神疑鬼，覺得很累就同意分手。當他知道我真的在乎他的時候，他又說一些捨不得我，放不下我的話。搞得我好糾結啊！！！能不能不要再折磨我啊！！！明知道金牛座性格很固執，喜歡鑽牛角尖，認定了一個人就是那個人。,1464866697,1,0,0,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,不要把天蝎男想得太美好，喜歡是因為看不懂而已，不適合過日子。,1478178486,0,0,0,0,0,0,0,1,0,0,朱麗華
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,因為他不在意你。,1474808794,0,0,1,6,73,72,21,54,0,0,鄭夏
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天蝎天生自帶魅力麽。。。為什麼我們班一個看起來不起眼的小姑娘那麼那麼有魅力，班上至少五個人喜歡她。 還有天蝎男。。簡直不要太坑。。。高冷男神範。。 他總有辦法無意間撩你甜你，但是說話說狠就狠起來了，你的事不關他事。。。。好鬱悶。。。。笨蛋巨蟹不懂怎麼辦。。。求支招。。,1473053648,0,0,1,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天性所致,1472082868,0,0,0,0,9,1,0,9,0,0,無題
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天蝎女表示煩死天蝎男了，他們的高冷都是裝出來的，喜歡你的時候黏死人了，每天兩小時電話打得我都要聾了。不過講真，天蝎男是最典型的霸道總裁，小女生最愛款，大部分星座都只有被蝎男虐的份。,1470721540,0,0,0,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,樓主的描述也太少了，根本沒法認真回答。你可能是無知的，因為不知道天蝎男在意的東西，而當你知道的時候，當然，你永遠不會知道，除非你知道。,1468681815,0,0,0,18,0,130,75,112,1,3,斯成
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,就想問我天蝎女 對方天蝎男 交友App認識半月見面感覺雙方都喜歡 就確立了關係 總共見面2次不到12小時 開始都好好的 第四天天蝎男和突然變了的人一樣 我倆不常聯繫不常聊天不打電話不見面 現在一周過去了 我主動過了也累了 他還在上交友App 是不是已經確定他對我沒興趣了 可以分了吧,1467997894,0,0,2,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,我想弱弱地問一句，給天蝎男表白被他拒絕，結果他又時不時來你的好友圈裡評論兩句是什麼鬼。。,1466694095,0,0,2,0,0,0,1,1,0,0,冷安安是天才
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137," 最近網上WYF的事件霸占了幾天的頭條，汪峰又要哭暈在廁所。。。<br>冷暴力分手確實傷人，分手見人品是鐵的定律  大哥王說過一句話：“不要把所有勇氣用在告白，留一點分開的時候” 確實在理。對方不知道原因有多難熬，那些猜測和糾結有多傷人，愛與不愛放一邊，真誠與坦蕩才是底線。其實  無關星座 關於人品。 如果愛請深愛 如果不愛 大聲講出來。<br>飾品名字：一見傾心 送給當初一見傾心 最終卻沒能在一起的你們<br><img src=""https://pic1.zhimg.com/50/a40f8a07aee96aa3d4303a7093cd07c0_b.jpg"" data-rawwidth=""800"" data-rawheight=""800"" class=""origin_image zh-lightbox-thumb"" width=""800"" data-original=""https://pic1.zhimg.com/50/a40f8a07aee96aa3d4303a7093cd07c0_r.jpg"">",1466652953,0,0,0,16,286,7,10,33,0,0,彭黛西
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天蝎真的好奇怪，前男友就是天蝎，在一起之前一直是我主動，拖得我都快放棄了他才表白。現在遇到的人又是天蝎，真的是快瘋了，又不主動，我都不敢確定自己是不是有動力繼續主動下去了。,1461406102,0,0,2,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,珍愛生命遠離天蝎。和天蝎男是朋友介紹，天蝎很細心，看我穿高跟就會伸手扶。那天有點冷，就騎得很慢，叮囑我多穿一些。回到家又發微信說我吃的太少，要多吃點……但一直以來的聯繫都是我主動，否則早就斷了聯繫。很多次都想放棄……實在太冷,1459871926,0,0,1,0,0,0,0,1,0,0,月兒
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,對不熟得人都高冷吧,1453502980,0,0,0,3,31,2,1,10,0,0,方小同
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,對待不熟的人是比較冷,1450347202,0,0,0,1,3,0,0,3,1,0,天蝎男
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,我也是天蝎男，我火熱,1413348874,0,0,0,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,人家是卡哇伊，不是詭異！,1471886603,0,0,0,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,真的詭異……高冷而狂熱……,1462445259,0,0,0,,,,,,,,匿名用戶
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,因為你不夠瞭解他,1376942041,0,0,0,0,2,2,1,2,0,0,王浩帆
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,陌生人會覺得天蝎高冷，無法接近，其實吧……天蝎明明是酷酷的，帥帥的，冷冷的逗逼，就是悶騷噻,1448759778,0,0,1,10,0,1,2,5,0,0,天蝎男
天蝎男為什麼那麼詭異？,感覺天蝎男好冷,1366768355,137,天蝎男很好，愛你就會視你為唯一。執著，有利有弊，有時無謂的執著對自己是傷害，如果這隻蝎子很愛你，是老公的好人選,1438663752,0,0,0,0,0,3,2,6,0,0,胖胖小老鼠
有個天蝎座男友是怎樣的體驗？,男友是天蝎座，冷萌，話少，對我還特毒舌………好想知道其他天蝎男是否也是醬紫，以及大家和天蝎男有什麼可愛的經歷之類的= =<br><br><br><br>好久之前問的問題，好久沒上知乎，今天上來看到好多知友回答了這個問題，可再看到這個問題的時候，我們已經分手了…,1438600130,474,"之前就想回答，昨天慫慫的問了一句得到首肯，內心一陣歡心鼓舞撒丫子就來回答。<br>————萌萌噠分割線———————————<br>1.傲嬌又高冷。托別人要微信，磨了好幾天才要到。好不容易加上，聊天都是自帶高冷屬性，讓人覺得特別有禮貌又有距離感，三句回一句。QAQ真是不堪迴首的過去。<br>2.孩子氣的男人味。男票（突然這樣叫覺得嘴軟）工作上、生活上嚴於律己，嚴肅的時候總有種師長的威嚴。時常有種特別怕他生氣，之前在我家睡，原本早上很想送他一個早安吻！可是！！特別怕他生氣，萬一有起床氣怎麼辦！！！所以還是算了……基本上處於怕黑、怕鬼、但最怕男票皺眉！！！對於非常懶散的我，這種威嚴時刻起著鞭策的作用，我心中也是一個大寫的服！！！只要看著男票認真的眼睛，就會覺得“誒，您說什麼都對”TAT，。可是！！！那位看卡通頻道的先生，不應該是看看新聞頻道嘛！那位說著變形金剛就眉飛色舞的先生，不應該和我聊聊詩詞歌賦人生哲學嘛。<br>3.特別細心。我說的啥他都記得。甚至我都忘記了的，他還記得。導致……經常發現我在……撒謊…（額呵呵呵呵）可是都是一些無關痛癢的事情，男票也就睜隻眼閉隻眼，估計是記在了小本本上，年終總結一起算賬。不要騙天蝎！不要騙天蝎！不要騙天蝎！！！<br>4.不說情話還好，一說就酥的不行！！！簡直！！！！！不能忍。<br>5.總的來說！得天蝎者得天下。沒有做什麼特殊的事情，僅僅是存在就會讓我很安心。對我的問題總是很認真的回答，沒有敷衍，沒有瞎糊弄，沒有不耐煩。常鼓勵我按照自己的方向發展。把“我愛你，可你是自由的”發揮的了極致。相處模式就是“放風箏”。可是，說好的天蝎占有欲呢？！(￣^￣)ゞ…啊…不過男票說了愛我就是愛我。他都好意思說，我怎麼好意思不信(￣▽￣)。<br><br>其實 ，不管你是什麼星座，最重要的是，因為你是你。<br>我愛你，你是自由的，可是為了可以更靠近你，我在努力。<br><br>和男票有種詭異的默契。之前在談婚姻觀的時候，說出來的想法居然和我想的一模一樣！！！深深被震撼了！！<br>———————————————————————<br>男票看了之後回答得到一個 文筆挺好的評價    (╯°□°）╯︵ ┻━┻<br>—————————————————————<br>原本接著感冒難受可以撒個嬌 額呵呵呵呵 果然我太天真 男票回 在開會  <br>巨輪應該是要沉了<br>作為漢子屬性 撒個嬌是多麼不容易的事情<br>◡ ヽ(`Д´)ﾉ ┻━┻ <br>—————————————————————<br>與天蝎日常小劇場<br>答主：聽說每個男人心裡都有一個小男孩<br>男票：二次元神嗎<br>答主：鳴人不就是可以召喚大青蛙嘛<br>男票：（po了張小悟空守護神）<br>答主：媽蛋！我也要找個守護神<br>男票：（po了張自己的自拍）<br>( ´ ▽ ` )ﾉ<br>（暫且就當作情話聽了！！發糖我吃了）<br>_—————————————————————<br>男票一直不知道我膝蓋上的傷疤怎麼來的 <br>其實之前看見男票會特別緊張，有次無意碰見，我看見了他他沒有看見我，我一緊張就腳軟…<br>然後…………沒走幾步………就直接………<br>跪了………雙膝跪在地上(¬_¬)<br>然後 就在膝蓋上留下了傷疤。<br>#那些你不知道的事#<br>——————————————————————<br>吃飯的時候小伙伴直呼你全名聽著特別不習慣。<br>要想什麼理由給她們說<br>#那些你不知道的事#<br>—————————————————————<br>剛想抱怨男票不理我 信息就來<br>瞬間撫平毛躁<br>可是又難過<br>—————————————————————<br>男票沒有get秒回功能 真是一個bug！(╯°□°）╯︵ ┻━┻<br>可倫家是大天蝎怎麼可能會有bug(　ﾟдﾟ)<br><br>不然搞個啥集齊28個贊就給他求婚的活動吧！<br>(￣▽￣)畢竟100個贊太多……怕求不了(¬_¬)<br>——————————————————————<br>把啪啪啪掛嘴上的人 說出我想給你打電話<br>我想你 好想你 慢慢覺得困難<br>#哎呀呀呀#<br>—————————————————————<br>之前一直想和男票一起窩在家看各種老電影<br>今天去看了不二情書<br>裡面有一段好棒<br>說慢一點有什麼不好 慢一點才可以說好多好多情話<br>我不敢說男票等了我很久 可是 我找到他 花了好久的時間<br>#寫情書是一件很浪漫的事#<br>————————————————————<br>昨天頭頂一大片烏雲 在家一邊崩潰一邊給男票發語音。 <br>之前就給男票說過 他是我的大太陽<br>每次他說沒事就好像真的會沒事<br>可是 我也希望做他的小太陽 <br>給他溫暖 愛 以及力量<br>#大太陽的小太陽#<br>—————————————————————<br>天蝎原本就是一種高度自律又有耐力物種。漸漸地我也會像男票一樣。同時還發現 哇塞 我還可以這樣 可以那樣。<br>大概 遇見男票 我就應該遇見了愛的極限吧<br>#糖不粘#<br>—————————————————————<br>雖然明天520可是<br>男票應該不會有任何表示<br>◡ ヽ(`Д´)ﾉ ┻━┻ <br>誰讓人家是大天蝎<br>沒事沒事<br>就像當初約定的 你負責眉開眼笑 我負責逗比就好<br>#520#<br>————————————————————<br>今天男票說 520快樂<br>520快樂？！<br>請問 應該怎麼快樂？<br>………<br>◡ ヽ(`Д´)ﾉ ┻━┻ <br>—————————————————————<br>認認真真給男票寫了情書<br>還用郵箱發！！！<br>雖然不知道地址對不對！！……<br>可是！！！如果對了！！有人應該也看到了啊！！<br>#查郵箱是個好習慣啊#<br>—————————————————————<br>男票說錢包掉了<br>雖然是無所不能大天蝎 還是會擔心他不開心 <br>安慰說“沒事沒事 掉了的東西都可以補上啊 對不對”<br>答曰“也是 好像沒什麼東西是不能補上的”<br><br>可是，白痴<br>沒有你的時光 是沒有辦法補的啊<br>#沸反盈天的內心獨白#<br>——————————————————————<br>男票又找到錢包了………<br><br>我又默默的刪掉了在購物車裡面挑好的錢包<br>(−_−＃)<br>—————————————————————<br>天呢 謝謝乃們28贊了誒<br>28號是男票生日。<br>所以挑選了28<br>手鏈上的8，手機密碼的28都是代表著男票<br>一個生日是27另一個是28，星座是挨著總覺得是緣分吧。<br>對男票是一見鐘情。雖然當時默默想說對面的男生笑的好傻，可是卻告訴小伙伴 是我喜歡的型。真的是笑容如當時陽光般燦爛的人。<br>也有小伙伴好奇，到底喜歡男票什麼，其實是沒辦法具體形容，總覺得很想去親近男票。之前覺得“一眼萬年”這個詞好誇張，可是，看見男票的那一瞬間 突然就好想和這個男生一起窩在家他看他的文件，我看我的書。也很想知道這個男生穿睡衣是什麼樣子。原本特別怕無趣的我，突然覺得如果未來 對面是這個人 就算無趣 也會覺得無所謂了吧。<br>男票啊，男票是一個不太善於表達的人。可是，對他的好，都默默記著。一度會擔心他活的很累，會特別心疼他，因為想的多，憂慮多。有的時候總覺得我們兩個性格綜合一下就好了，我想多點，他想少點。<br>男票的備註名在手機裡面變了無數次。<br>起因是因為微博上有個話題叫有個很man的女朋友是什麼體驗。給小伙伴說，大概就是把男票會寵成小公主吧。認認真真給小伙伴說因為很心疼他，所以想給他我所能給的最好的，想讓他活的像開心的小公舉。之前和男票相處！真的！覺得！這個人！怎麼可以這樣傲嬌！(╯°□°）╯︵ ┻━┻微信的備註名改成了傲嬌的小公主。也正是因為這樣，被爸比發現原來一臉痴漢樣的時候都是在給男票發微信。票圈說的小公主，都是在說男票。後來覺得這個名字太長了，男票名字又和茜茜公主很像，備註名叫茜茜好了。<br>嗯 想把你寵成小公主，想讓你活的省心。你負責眉開眼笑，我負責逗比就好。正如我之前告訴你的。<br>#你所不知的，你所知道的#<br>—————————————————————<br>頭髮剪到第一次遇見男票時候的長度。<br>也就是這個月 遇見了男票<br>#遇見你的夏天#<br>—————————————————————<br>男票和老爹昨天都不約而同說 明天考試不要緊張…真是一個大寫懵逼………啥 ？啥？答曰高考啊！ 呵呵哈噠 高考離我都好遠了，離男票更遠hia hia～<br>默默和男票討論一下他當時高考完之後有沒有喝醉，有沒有狂歡，有沒有收到表白。<br>答曰，沒有，很平靜。（果然是大天蝎！）又說因為要估分嘛，等分數出來，都過勁了<br>哎蠻符合男票少年老成的性格。感覺他有個老靈魂也有個小男孩。<br>高考完我也沒有很激動 因為篤定的相信好朋友一定會再見到～<br>又問大學畢業呢<br>答曰沒有…<br><br>男票念書的時候應該就是那種可以精確判斷這道題可不可以得分 可以的幾分的學霸！<br>讓我等學渣怎麼活(￣Д￣)ﾉ<br><br>多想回到過去歲月里 告訴那時的你 不要著急 不要著急 未來有個我在等你。<br>—————————————————————<br>端午節放假誒 難道熬夜刷電影 印度歌舞劇好好笑 一邊看一邊扭著男票講話<br>“快去睡覺，小可愛”<br>*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*<br>嗯！你等著 我就去！！<br>本來就很大隻的答主被叫小可愛，這顆糖發的好突然。<br>#第一次被叫小可愛#<br>—————————————————————<br>知乎的定律都是…<br>嗯 我們分手了<br>豆瓣定律都是……<br>謝謝大家！我們在一起了!<br>(￣^￣)ゞ<br>好心塞哦<br>但願 男票和我<br>不會這樣<br>餘生還想向你請教<br>sc<br>—————————————————————好想男票哦～<br>對於男票出來嘰嘰喳喳說一些有趣的事 就是不挺說 好想你哦<br>我造有時光禿禿的說句 我好想你 很蠢 可是真的就很想你<br>內心有個傲嬌怪 可能要忍住100次才沒有把我想你說出口<br>#傲嬌怪#<br>—————————————————————<br>“反正我小孩他爸的offer是打算給你了，你要不要呀”<br>#有些話說給一個人聽就夠了#<br>—————————————————————<br>都已經喜歡男票好久了 胸口那朵歡喜蘑菇雲如果不做點什麼 就會把自己憋死 好像讓他知道我沒有辦法抑制的喜歡。<br>於是 我有一個非常大膽決定 我要去！強！吻！他！<br>和基友交換了我的想法 雖然被震驚了 可是 表示要把人品分我一半 表示要知道結果 表示要分我一半勇氣 於是我坐立不安的一天開始了 先查了一下被強吻的反應 我也不知道男票有什麼反應<br>但我特別怕他打我 一整天就是坐立不安 坐立不安 坐立不安  不停的起來 喝水 起來 喝水 起來<br>比參加考試還緊張 <br>主要憂慮的原因 <br>這種事情 我沒有乾過<br>以及萬一他打我怎麼辦 (・Д・)ノ<br>場景快進到送我回家的時候<br>男票說 要不要抱一抱<br>哇塞飛奔過去 啊啊啊抱到了 抱到了 抱到了<br>千萬煙花齊放 啦啦抱到了抱到了………<br><br>然而我當時並沒去強吻<br>就這樣白忐忑的過了一天<br>#1記我忐忑的一天#<br>—————————————————————<br>明天天是25號。周年<br>6月25號 遇見了他。笑容比當時陽光還燦爛，真不知道是被下蠱還是多巴胺瘋狂分泌，見到他後的第二天，真的覺得完蛋了，我好像特別喜歡他 特別特別喜歡他。沒認識多久，那種抑制不住的喜歡好像不說出來，人會被炸掉。冒冒失失的說我好中意你。如果可以用理智控制的，一定還不夠喜歡。<br>嗯，好中意你。天生傲嬌怪才不會讓你靠近。但我也不知道哪有那麼多動力，去抒發如此多的喜歡和思念。<br>抱歉不是你喜歡的雙魚或者巨蟹，可能也不細心與體貼，對未來或許沒有特別明確計劃。可是有一點我可以確認<br>我的未來，想要有你在。<br>#周年#<br>—————————————————————<br>今天下雨<br>窩在家看了《me before you》，最後哭的稀里嘩啦。<br>會覺得人生很奇妙，之前完全不會想到會遇到這樣一個人。<br>男票，之前還不是男票的時候，因為之前的原因說過他不相信愛情了，固執又冷漠的拒絕了我。當時難過到辯駁的力氣都沒有。就好像你看中一家餐廳，雖然裡面是滿位，但你覺得再怎麼總會到我的吧，可是真的輪到你的時候，服務員說不好意思，因為前面顧客原因，我們暫停營業。<br>評論區很多人問，怎麼追到天蝎。雖然沒有辦法給出具體建議，可是如果你真的很喜歡，真的覺得，就是他了不想放開或者錯過。請認真又真誠的把心意傳遞給他。天蝎那麼聰明，一定會知道。很多人說，女生要矜持不要那麼主動。可是，已經喜歡到不管不顧了，對於矜持相比，我更看重的是你。不管怎麼說，這種勇敢還是應該點贊吧？<br>後來，我坐在男票車裡問你還相信愛情嗎？他說，你在的話，情況會好多。天蝎很容易看到事物消極一面，所以男票覺得我在身邊情況會好很多，也是一種蠻大的肯定吧。<br>強吻男票是在一個送我回去的晚上。我走在前面，他走在後面。其實也沒有想什麼，只是覺得此刻語言已經蒼白又無力。於是轉頭就強吻上了…準確的說…是撞上了。(・Д・)ノ<br>在遇見男票之前，我是一個特別怕無趣和麻煩的人。可是，後來發現只要他在就好了，不管是否無趣或者麻煩。<br>他說：下輩子就當山頂兩棵樹吧，可以一直看星星吹風洗澡曬太陽。（樹不用洗澡的吧…orz）<br>我答：難道不應該說是以樹的姿態和並肩你站在一起看著了無生趣的人世嗎？<br>遇見你之前 我沒有很期待快點成熟，成熟到去分擔。<br>你呢<br>會不會也沒有想象過這樣無理由無釐頭的被愛著 被喜歡著 被關心著<br><br>不管怎麼說 我終於遇見你了<br>#me before you#<br>—————————————————————<br>和男票說著話 居然飆鼻血………<br>Σ（ﾟдﾟlll）<br>應該是男票太秀色可餐了吧。<br>#我也是服了#<br>—————————————————————<br>1.男票的名字很好聽 很像從偶像劇裡面出來的。<br>2.男票穿寶藍色或者牛津藍會很好看，因為人白<br>3.男票很中意各種日劇。喜歡在B站上看各種動漫，可是怕看恐怖片。<br>4.男票熱衷自己做飯，各種在廚房搗鼓。<br>5.男票喜歡吃甜食，他比我更喜歡吃零食。不能吃辣,雖然號稱可以吃辣，可是和我相比…嘿嘿嘿。哦對，非常鐘情於他家鄉的小吃簡直了。<br>6.男票口頭禪是嗯哼，常常叫他的時候回答嗯，感覺回答誒會更熱情一點。<br>7.男票身上的味道很好聞。不管是剛剛洗完澡後沐浴露還是平時噴的香水。<br>8.男票非常喜歡變形金剛，非常喜歡。手動保存了套他小時候看的動畫。<br>9.男票喜歡巴哥犬、獵兔犬以及拉布拉多，雖然他自己都不知道這些狗的品種叫什麼…<br>10.我<br>#關於男票的小事#",1460182461,159,57,100,,,,,,,,匿名用戶
有個天蝎座男友是怎樣的體驗？,男友是天蝎座，冷萌，話少，對我還特毒舌………好想知道其他天蝎男是否也是醬紫，以及大家和天蝎男有什麼可愛的經歷之類的= =<br><br><br><br>好久之前問的問題，好久沒上知乎，今天上來看到好多知友回答了這個問題，可再看到這個問題的時候，我們已經分手了…,1438600130,474,有時候覺得他好愛你，對你各種體貼，細心，讓你覺得他真的把你捧在手心裡。有時候又覺得他不愛你了，對你不耐煩，冷淡，陌生的好像另外一個人。,1440373690,51,3,31,7,12,52,13,2,0,0,小白夫人
