question_title,question_detail,question_time,question_follower_num,ans,ans_time,ans_upvote_num,ans_collect_num,ans_comment_num,author_follower_num,author_followee_num,author_upvote_num,author_thank_num,author_answer_num,author_question_num,author_post_num,author_name
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,人是一種複雜的動物，但基本幾大情況：<br>長得漂亮及其反面，智商高及其反面，人品好 以及反面的組合情況；<br>都是有可能的。但正態分佈理論，太好的和太差的都不常見，大體的都是長得一般，智商一般，人品一般。其中稍微突出一點並且能夠馬上識別的就只有臉這種直觀感受了。所以長得好的肯定占有一定的優勢。至於人品這個，是最複雜也是最難以評判的。<br>其實我覺得也跟招聘者有關，好像現在整個社會都比較在乎臉面和能力（智商），對人品不怎麼看重。其實我個人覺得人品和教養更重要；技能都是可以習得的，相處久了，臉就沒那麼重要了。只有人品這個會慢慢越來越放大。<br>不過現在都以利益為導向，能力當然是最看重的了。因為一個人在一個公司不見得會獃很長時間。其他的一切忍忍就過去了。<br>所以，看臉，是能理解滴~。但不追捧。,1438667361,0,0,0,1,14,0,0,3,0,0,我去你丫的
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,看完回答，我是要努力變美，才能找到工作了嗎。。。55555,1438605238,0,0,1,2367,66,5075,1445,228,2,3,若水
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,找到工作的醜人告訴你，只要努力，天無絕人之路。也要知道，世界上醜人還是很多的～～～,1438597440,0,0,1,,,,,,,,匿名用戶
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,說個現實的例子吧<br>你去菜市場買土豆 番茄 都會下意識地挑長的比較好看的土豆和番茄吧。。。,1438595140,0,0,0,4,166,9,6,10,1,0,王榮輝Barry
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,有些工作，什麼銷售拉，之類的，長得好看確實是有好處，再說服務業，我去面試銀行的時候，都是撿漂亮的要，銀行那些東西，點鈔小鍵盤，使勁練練都會，同等條件下肯定要俊的,1438592720,0,0,0,411,290,4089,732,869,17,0,李騰飛
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,我就說 我們公司對身高有要求，而我身高不符合被拒。但是經過一系列補救之後我還是進了。<br>我想說這種要用腦子的活你規定身高什麼鬼！！！腦子好用不就行了！！,1438592361,0,0,0,27,2,21,14,36,1,0,萌娘
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,很正常，要不然為什麼那麼女孩一畢業就去各種整容呢,1438592102,0,0,0,0,0,2,5,17,11,0,如初不遇
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,    很遺憾，我來自蘇寧置業。說實話，我們整個體系基本顏值比較高。特別是社招的一群帥哥!!.（即便他們很多人都結婚甚至有孩子了，但是還是很喜歡他們每天早上笑著沖你打招呼的樣子～感覺一天都陽光起來了～～）即便是經驗成熟的工程師，也是風趣又幽默的老帥哥。<br><br>     要知道高顏值也是一種資本的表現。校招的考核標準更是醜的能力再強都不要。你能理解做房地產的連專業都不看，但看臉是否夠帥這樣的行業事實，你以為我會亂說？,1438532525,0,0,0,,,,,,,,匿名用戶
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,在其他社交網絡都用的精心修飾過的自拍照作為頭像的，然而在知乎並沒有，看完這個問題和下麵的答案，準備明天起來換個頭像…但是換個頭像過兩天會不會又被說騙贊…,1438529082,0,0,0,120,74,168,90,41,9,0,趙洛頡
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,面試的時候，大多數崗位都會看你的長相，是加分項目，但絕不是決定項目,1438527902,0,0,0,0,0,0,0,1,0,0,李白
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,很顯然的是，程序員團隊有女生的話，效率會更高。而且效率和女生的顏值成正比。<br>她面試如果不是特別差的話，考慮到團隊效率也會選她，而且允許她差的底線值與顏值成反比。,1438513361,0,0,0,53,111,923,141,35,3,0,六子6zi
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,認識的妹紙去應聘某知名外企人事，妹紙是學人力資源的，很對口吧~當時多少妹紙去應聘，各種高學歷，應有盡有，然而，該企業HR最終選了個膚白貌美大長腿的專科妹紙。有個名校妹紙氣憤了，跑去質問HR，結果HR讓她在漂亮妹紙旁邊一站，然後，就沒有然後了……,1438512008,0,0,0,1,41,1,0,4,3,0,胡雯
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,難怪靠實力吃飯的股票期貨二級市場沒有美女，全他媽跑一級市場跪舔客戶去了,1438500066,0,0,0,,,,,,,,匿名用戶
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,公司女HR顏值代表了公司女性最高顏值，哎，真是看臉招的,1438480300,0,0,0,,,,,,,,匿名用戶
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,你給你們運營主管推薦的人估計水平都不行。他當然選漂亮的了。或者說面試者的水平沒有達到他的預期值。<br>其實吧，真正能力max的，長相真的無所謂。長得醜能力爆表的前臺也是很受歡迎的。<br>不過，同等條件下，漂亮的確實受歡迎，不光女人，男人也是。,1438454270,0,0,0,10,78,90,33,70,0,0,飛龍
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,上面有些人說的太道貌岸然了<br>鳳姐和一個普通人來應聘，能力差不多的情況下，你也會選普通人<br>同理，範冰冰和一個普通人來應聘，能力差不多的情況下，正常人都會選範冰冰<br><br>另外，很多國企面試官的打分表上有“儀錶”的打分項的，光明正大的把顏值作為招聘的依據之一,1438445853,0,0,0,,,,,,,,匿名用戶
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,現實無論怎樣，這樣至少是不專業的 。,1438445475,0,0,0,3,5,17,4,18,3,0,者行孫
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,關鍵看HR是男是女，是海納百川還是喜歡，，，喜歡同性還是異性，另到底合不合口味,1438440684,0,0,1,1,23,0,0,1,0,0,王熠熠
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,人家愛咋樣就咋樣,1438438907,0,0,0,2,31,1,2,14,0,0,胖衡
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,顏值高的妹子收到的offer也不止你一家啊，所以，還不一定能招到啊！,1438437730,0,0,0,1,82,1,0,8,6,0,nie matthew
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,心疼題主<br>認清吧，這個世界有很多壞蛋，題里描述的這種人根本還算不上,1438436178,0,0,0,,,,,,,,匿名用戶
現在找工作都這樣嗎？這樣正常嗎？,"<img src=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_b.jpg"" data-rawheight=""1280"" data-rawwidth=""720"" class=""origin_image zh-lightbox-thumb"" width=""720"" data-original=""https://pic2.zhimg.com/50/f70bd72d6889e96b1067c86831f2a3a5_r.jpg""><br>可能我有點兒沒說清楚，我說的是除了公關媒介等將顏值作為技術指標的工作以外，在同等的甚至可能更高級的能力背景條件下，招聘者先入為主地以顏值定生死的做法，是否是普遍恰當的行為？（招聘者說我就愛美的，招誰我都愛美的，OK啊，但我覺得肯定不是每個人都一樣吧，所以來問咯）。說真的你們現在都是這樣解構別人的麽？看，對面過來了一個和我相同的碳基三次元生命體（人），探測器啟動：首先查看對方的表皮狀況等級，其次是主處理器處理速度、和其他人的兼容度。分數相加：大於80分，OK，系統提醒您上前說“嗨”；低於80分，系統提醒您“裝作沒看見”。←你們不要活得太先進(¦3[▓▓]",1438332823,740,長的好看是一種非常稀缺的優點啊！為什麼口才好啊邏輯思維嚴密啊這些都能被認可，顏值這麼容易被髮現的技能卻不能算大大的加分項！我都快被周圍人的低顏值煩死了！雖然我也是低顏值的一個……,1438432326,0,0,0,,,,,,,,匿名用戶
